agbd,rh98,lat,lon,NDVI,EVI,NDMI,NBR,SAVI,B02_Blue,B04_Red,B08_NIR,B11_SWIR1,B12_SWIR2
64.356674,20.75,10.579710228794138,92.53053225104834,0.8435882,0.59875107,0.3347211,0.6319674,0.51910824,0.0345,0.0272,0.3206,0.1598,0.0723
156.14822,27.18,10.579296287318744,92.5308369147183,0.81033564,0.6027821,0.33884948,0.6336538,0.5212474,0.0389,0.0356,0.3398,0.1678,0.0762
203.1386,33.27,10.578878923146018,92.53114573336424,0.8311361,0.5991912,0.33387822,0.6324081,0.51891416,0.0361,0.0301,0.3264,0.163,0.0735
234.51782,30.58,10.57804849028284,92.53175853525686,0.86269355,0.61698216,0.35342816,0.66998434,0.5258815,0.0351,0.0235,0.3188,0.1523,0.063
203.72385,28.0,10.577631356358994,92.53206734757345,0.8210698,0.5338251,0.2974596,0.7034566,0.46994436,0.0347,0.0276,0.2809,0.1521,0.0489
213.86082,29.64,10.577212686795049,92.5323780653879,0.7997946,0.611412,0.42231238,0.7486285,0.5254047,0.0414,0.039,0.3506,0.1424,0.0504
143.6846,25.53,10.576378943966068,92.53299543374555,0.8163031,0.5818806,0.36203182,0.717232,0.50282884,0.0382,0.032,0.3164,0.1482,0.0521
84.04289,19.96,10.575960155748897,92.53330648952758,0.8619622,0.5891187,0.30527228,0.6936937,0.50753254,0.0337,0.0223,0.3008,0.1601,0.0544
140.48128,27.06,10.575545484515812,92.53361270189727,0.81959355,0.6692649,0.36907217,0.66138446,0.57399505,0.0393,0.0395,0.3984,0.1836,0.0812
177.3452,26.47,10.575131270735083,92.53391841608226,0.84000003,0.72197306,0.39027599,0.67969835,0.60375,0.0408,0.0368,0.4232,0.1856,0.0807
138.21837,30.65,10.57471378867458,92.53422805695557,0.8381431,0.56357044,0.28819522,0.5812197,0.4894969,0.035,0.0258,0.293,0.1619,0.0776
160.94118,22.69,10.574294996362156,92.5345392883314,0.874205,0.7198836,0.38341156,0.6630435,0.6021093,0.0359,0.0267,0.3978,0.1773,0.0806
94.35643,21.34,10.573879607319405,92.53484649874468,0.8530612,0.6507102,0.38705367,0.64716554,0.56233186,0.0335,0.0288,0.3632,0.1605,0.0778
169.02345,27.25,10.573466477116382,92.53515104344656,0.84315854,0.62133837,0.32246795,0.630622,0.53770983,0.0347,0.029,0.3408,0.1746,0.0772
164.98274,29.2,10.573051043542973,92.53545833997109,0.85919756,0.6673592,0.3975721,0.67188567,0.5698427,0.0347,0.0279,0.3684,0.1588,0.0723
135.2534,24.71,10.571802989012372,92.53638232767601,0.83738023,0.70070463,0.36308047,0.66424537,0.5942143,0.0387,0.0365,0.4124,0.1927,0.0832
187.70845,29.01,10.571388432918246,92.5366885674084,0.85385394,0.65978265,0.33237413,0.655789,0.56891954,0.0337,0.0292,0.3704,0.1856,0.077
288.0687,36.04,10.57097313048425,92.5369956742841,0.84729636,0.69814134,0.39502275,0.6975901,0.58830166,0.0384,0.0329,0.398,0.1726,0.0709
162.32545,26.39,10.570553946387044,92.53730737025371,0.8337908,0.65718555,0.33599997,0.6471643,0.55640054,0.0395,0.0333,0.3674,0.1826,0.0787
177.76442,27.96,10.570138020701163,92.53761515858226,0.84820837,0.7178106,0.37917286,0.6765597,0.6021806,0.039,0.0341,0.4152,0.1869,0.0801
161.14648,27.03,10.569721690999302,92.53792338706322,0.8397354,0.6610726,0.3637564,0.66023874,0.5544172,0.0403,0.0315,0.3616,0.1687,0.074
144.44301,24.07,10.569303785558551,92.53823344271724,0.83873796,0.7366355,0.36410922,0.6568608,0.6003764,0.0455,0.0368,0.4196,0.1956,0.0869
199.95078,27.21,10.568887470039675,92.53854155482608,0.83943087,0.6583771,0.3115942,0.6339427,0.55461055,0.0396,0.0316,0.362,0.19,0.0811
236.26096,34.02,10.568473735171787,92.5388465382649,0.86778396,0.7248124,0.38991857,0.6527292,0.601549,0.0381,0.0284,0.4012,0.1761,0.0843
317.40256,37.16,10.567639170175882,92.53946475190533,0.86139554,0.72316855,0.3712281,0.65628314,0.5897923,0.042,0.0291,0.3908,0.1792,0.0811
134.61794,25.64,10.567227574644313,92.5397670055537,0.86244386,0.7131968,0.3474692,0.63961715,0.59294766,0.0386,0.0291,0.394,0.1908,0.0866
112.69867,20.82,10.566812011121039,92.54007392023667,0.8257016,0.67230594,0.31980777,0.6259592,0.5551754,0.0448,0.0354,0.3708,0.1911,0.0853
93.1214,19.03,10.565556824325334,92.54100445070273,0.7931371,0.64526993,0.3509351,0.63879,0.53666705,0.0481,0.0425,0.3684,0.177,0.0812
90.51624,17.98,10.565139844340866,92.5413128476169,0.75607365,0.6135006,0.37800887,0.66457325,0.50925624,0.0534,0.0497,0.3578,0.1615,0.0721
17.407434,5.87,10.56222244284904,92.5434688006292,0.8198745,0.8024325,0.31654465,0.6008546,0.6112565,0.0606,0.0445,0.4496,0.2334,0.1121
150.49875,22.32,10.560556892233974,92.54469832286692,0.8051176,0.60702324,0.37048665,0.64639324,0.5268351,0.039,0.0377,0.3492,0.1604,0.075
100.98827,25.53,10.559309608558515,92.54561806130407,0.76662487,0.59598124,0.318599,0.59600997,0.5100167,0.0466,0.0465,0.352,0.1819,0.0891
75.12983,20.41,10.558475485134048,92.54623427213633,0.815265,0.7079534,0.3778598,0.6774484,0.552008,0.0556,0.038,0.3734,0.1686,0.0718
102.50408,18.43,10.557643905924468,92.54684744860282,0.8182664,0.6769592,0.39217082,0.6862069,0.5677201,0.0434,0.0391,0.3912,0.1708,0.0728
40.43453,9.75,10.557228838937712,92.54715317744538,0.7609419,0.58273554,0.20153688,0.48339802,0.50067365,0.0465,0.0467,0.344,0.2286,0.1198
306.19168,38.43,10.779389811309079,92.37610375150838,0.7882593,0.4928084,0.376698,0.6473898,0.43846732,0.0363,0.0312,0.2635,0.1193,0.0564
176.13142,31.48,10.77897084047964,92.37641140681544,0.7957377,0.5762448,0.3613093,0.6433637,0.50069666,0.0398,0.0369,0.3244,0.1522,0.0704
19.565044,6.58,10.77855225022723,92.37671858520993,0.86708164,0.72460806,0.38135174,0.68033606,0.6160122,0.0338,0.0299,0.42,0.1881,0.0799
76.124855,15.18,10.77813067492846,92.37702951174666,0.8857285,0.69544786,0.4053456,0.7175039,0.5939954,0.031,0.0231,0.3812,0.1613,0.0627
108.838295,18.58,10.77771301215214,92.37733555445209,0.89393604,0.75099635,0.48491234,0.764804,0.6328546,0.0314,0.0237,0.4232,0.1468,0.0564
99.32794,17.68,10.777295632654958,92.37764126815439,0.88138306,0.7174545,0.4457153,0.74252385,0.61636597,0.03,0.0259,0.4108,0.1575,0.0607
72.47049,14.2,10.776875517711948,92.37795044367888,0.915758,0.7766374,0.5124916,0.7902098,0.6638938,0.025,0.0197,0.448,0.1444,0.0525
69.00561,12.97,10.776457416125256,92.3782571402226,0.9129337,0.78755444,0.5092086,0.7905512,0.66750383,0.0268,0.0207,0.4548,0.1479,0.0532
68.43152,14.24,10.774784487178135,92.37948518970548,0.9054448,0.7592725,0.52156013,0.7959873,0.64054745,0.0295,0.0211,0.4252,0.1337,0.0483
111.352196,17.49,10.77437098467042,92.37978647246493,0.8978612,0.7642862,0.49467173,0.7848933,0.6440201,0.0306,0.0234,0.4348,0.147,0.0524
130.33582,19.55,10.77395466632768,92.38009137746035,0.8846996,0.7017984,0.4138686,0.7126437,0.59878165,0.0312,0.0237,0.3874,0.1606,0.065
82.87684,17.53,10.773536898775287,92.38039819385952,0.85573775,0.6932272,0.3812097,0.6877529,0.59126216,0.0351,0.0308,0.3962,0.1775,0.0733
117.487236,20.3,10.772701216988471,92.38101229771557,0.8774131,0.700497,0.35824025,0.6652398,0.59645665,0.0325,0.0254,0.389,0.1838,0.0782
138.51549,23.89,10.772285510958024,92.38131681667143,0.8773073,0.63815504,0.33745897,0.6537542,0.55826813,0.0287,0.0226,0.3458,0.1713,0.0724
83.71927,18.58,10.771866514184225,92.38162555245833,0.8888402,0.7488938,0.41787124,0.7130383,0.63667715,0.0304,0.0254,0.4316,0.1772,0.0723
92.748825,21.23,10.771448970199671,92.38193256101194,0.88704926,0.74700135,0.42003757,0.712639,0.6234988,0.0342,0.0249,0.416,0.1699,0.0698
121.09096,22.32,10.771030407806435,92.38224093795856,0.88128346,0.6458946,0.35177714,0.657089,0.56567514,0.0279,0.0222,0.3518,0.1687,0.0728
129.74239,24.45,10.770614039764668,92.3825466578062,0.88765186,0.67386377,0.36730206,0.6870194,0.5878016,0.0273,0.0222,0.373,0.1726,0.0692
70.38308,16.18,10.770195698512344,92.3828549409319,0.8820338,0.7295327,0.32022828,0.6303837,0.62116706,0.0314,0.0261,0.4164,0.2144,0.0944
103.70425,20.07,10.769779321533667,92.38316085373,0.8738289,0.7666874,0.3460963,0.6399417,0.64220136,0.0351,0.0303,0.45,0.2186,0.0988
117.570564,21.2,10.769360693000658,92.38346967737166,0.877408,0.67354226,0.2864735,0.6023917,0.58469486,0.0294,0.0245,0.3752,0.2081,0.0931
54.994167,16.9,10.76894258491475,92.38377793832318,0.9011603,0.7740007,0.36248845,0.66128427,0.65164703,0.0301,0.023,0.4424,0.207,0.0902
76.95648,15.62,10.768108616281674,92.38439190980127,0.87322766,0.77277917,0.30354035,0.6169907,0.64128214,0.0369,0.0304,0.4492,0.24,0.1064
37.16965,12.22,10.767688256626684,92.38470325641345,0.86570054,0.6843613,0.2779616,0.59685755,0.5881838,0.0325,0.0278,0.3862,0.2182,0.0975
59.683655,14.69,10.766438963694634,92.38562304638336,0.8883625,0.7811991,0.35022092,0.65338147,0.6564688,0.0321,0.0271,0.4584,0.2206,0.0961
37.11206,10.99,10.76602147127099,92.38593114427944,0.86534375,0.7120641,0.26904532,0.581414,0.5950937,0.0373,0.0285,0.3948,0.2274,0.1045
50.505863,13.34,10.765604492410006,92.38623868249971,0.88612914,0.8276822,0.33045825,0.6374191,0.6797928,0.0362,0.0298,0.4936,0.2484,0.1093
83.53525,17.31,10.765188750516046,92.38654475437265,0.8892864,0.78104776,0.33353144,0.639452,0.6499333,0.0339,0.0263,0.4488,0.2243,0.0987
114.64944,21.49,10.764769096540439,92.38685581212144,0.8865179,0.6978964,0.34253666,0.65426326,0.60105217,0.0293,0.0234,0.389,0.1905,0.0813
127.3573,25.79,10.76435150040333,92.38716437327865,0.8983969,0.74939734,0.4114487,0.7009913,0.63299394,0.0304,0.0225,0.4204,0.1753,0.0739
102.973885,18.02,10.763934912912932,92.38747175215288,0.8968059,0.7962768,0.41090468,0.69267315,0.66471064,0.0319,0.0252,0.4632,0.1934,0.0841
89.96197,18.24,10.763517580762688,92.38778014363697,0.89123863,0.695372,0.31099477,0.62456745,0.59184134,0.031,0.0216,0.3756,0.1974,0.0868
85.69744,15.92,10.763099780096619,92.3880891972757,0.88367915,0.6672212,0.33818713,0.6243924,0.5810962,0.0282,0.0227,0.3676,0.1818,0.085
130.26764,21.79,10.762683835273812,92.38839599670199,0.8810752,0.6429307,0.29301977,0.6115376,0.56057817,0.0288,0.0219,0.3464,0.1894,0.0835
89.31419,19.81,10.762266442777623,92.38870467856077,0.89982426,0.7630687,0.38434446,0.6598848,0.6432161,0.0303,0.0228,0.4324,0.1923,0.0886
147.70796,21.2,10.761848731288426,92.38901382371363,0.9053225,0.71589273,0.3430152,0.6454141,0.60994816,0.0287,0.0193,0.3884,0.19,0.0837
140.5809,27.21,10.761431076085499,92.38932295844357,0.8974875,0.70537126,0.36811593,0.6546889,0.5966593,0.0312,0.0204,0.3776,0.1744,0.0788
123.126686,18.54,10.76101333723942,92.38963225511847,0.88212746,0.70949596,0.33605444,0.6445468,0.6020274,0.0324,0.0246,0.3928,0.1952,0.0849
118.83206,20.3,10.760596712553024,92.38994020775071,0.899728,0.8335734,0.4478673,0.7296533,0.6845062,0.034,0.0258,0.4888,0.1864,0.0764
129.0875,22.73,10.760181671510002,92.39024622497935,0.86422724,0.69283617,0.32172725,0.6330662,0.58826745,0.0348,0.0282,0.3872,0.1987,0.087
81.16418,14.13,10.759762573289876,92.39055737139337,0.89221555,0.7537258,0.34094992,0.6511254,0.6220295,0.0355,0.0234,0.4108,0.2019,0.0868
89.66748,18.5,10.759350794218145,92.3908593869834,0.868789,0.7407475,0.35538223,0.65675056,0.62788886,0.0339,0.0305,0.4344,0.2066,0.09
17.078506,5.27,10.758101671968197,92.39178291953125,0.896359,0.84119755,0.32365197,0.64285713,0.68486905,0.0361,0.0269,0.4922,0.2515,0.107
44.6823,9.75,10.757687530104254,92.39208802391191,0.89316577,0.8304119,0.35032916,0.65068495,0.6759809,0.0368,0.0272,0.482,0.2319,0.102
41.247643,12.67,10.756852770376737,92.39270641134219,0.86722577,0.7060229,0.3625701,0.6759356,0.6009362,0.0338,0.0285,0.4008,0.1875,0.0775
23.262854,7.36,10.756436043515405,92.39301481137917,0.8556398,0.6785285,0.35380226,0.6591556,0.5772532,0.0357,0.0295,0.3792,0.181,0.0779
66.280365,12.97,10.7560204155393,92.39332184503115,0.89457184,0.82382876,0.34464535,0.6444974,0.677769,0.0346,0.0269,0.4834,0.2356,0.1045
78.54414,17.34,10.755603912607127,92.39362998232127,0.8977551,0.8479439,0.39238754,0.6918937,0.6929909,0.035,0.0271,0.503,0.2195,0.0916
96.510605,18.54,10.75518757535078,92.3939379159751,0.8875996,0.7520725,0.30975685,0.628263,0.6228313,0.0355,0.0247,0.4148,0.2186,0.0947
112.66067,18.73,10.754770069395711,92.394247313709,0.847098,0.6534001,0.38390806,0.67377204,0.55768156,0.0364,0.0299,0.3612,0.1608,0.0704
78.64767,15.51,10.753935211483189,92.3948659006306,0.791716,0.56253946,0.3088394,0.6179535,0.47899762,0.0433,0.0352,0.3028,0.1599,0.0715
127.16797,21.27,10.753519935122066,92.39517248236727,0.8308565,0.6210365,0.28650084,0.60835505,0.5301115,0.0385,0.0313,0.3388,0.1879,0.0825
72.00824,15.74,10.753102546877331,92.39548170040233,0.8292683,0.7099444,0.30111524,0.5957447,0.5954962,0.0419,0.0392,0.42,0.2256,0.1064
106.487175,19.85,10.7526864833114,92.39578924805728,0.8322952,0.6692867,0.31771195,0.60100484,0.5680184,0.0393,0.035,0.3824,0.198,0.0953
72.06438,16.48,10.751853496751291,92.39640528249615,0.86079496,0.81854635,0.40371627,0.69562995,0.6679699,0.0418,0.0373,0.4986,0.2118,0.0895
16.513836,6.13,10.751434616917946,92.39671627272627,0.86448514,0.8483125,0.4328277,0.72462577,0.6863881,0.0427,0.0381,0.5242,0.2075,0.0837
40.52098,16.48,10.751017672974298,92.39702482486717,0.85188323,0.7489675,0.40797943,0.70073843,0.62091297,0.0405,0.035,0.4376,0.184,0.077
40.072067,16.63,10.750601114046619,92.39733288189277,0.8249655,0.6698082,0.32930717,0.6388831,0.5751445,0.0383,0.038,0.3962,0.1999,0.0873
153.17616,24.37,10.750185718311728,92.39763946872068,0.88161004,0.66760963,0.56773347,0.80788684,0.5711283,0.0317,0.0225,0.3576,0.0986,0.038
105.61277,18.43,10.74976704410542,92.39795014999031,0.83513004,0.5493681,0.33950478,0.64291793,0.4845475,0.0329,0.026,0.2894,0.1427,0.0629
160.42813,25.05,10.749352479800761,92.39825566730421,0.85743374,0.7065602,0.41200757,0.6809339,0.603408,0.0345,0.0315,0.4104,0.1709,0.0779
95.50663,18.13,10.748934073128451,92.39856598559324,0.8503918,0.6833447,0.38870078,0.6724619,0.5831615,0.0358,0.0315,0.3896,0.1715,0.0763
99.73268,18.05,10.748517207949527,92.39887435757943,0.84861267,0.70783186,0.39966387,0.6889069,0.603314,0.0361,0.0341,0.4164,0.1786,0.0767
99.675385,18.5,10.748101900601418,92.39918076256787,0.8642766,0.7503613,0.35023183,0.6678121,0.62719387,0.0371,0.0318,0.4368,0.2102,0.087
94.43206,19.18,10.746852654981966,92.40010405003416,0.86394054,0.83492005,0.39142498,0.6758021,0.67167634,0.0439,0.0366,0.5014,0.2193,0.097
80.21447,15.51,10.746435569018145,92.40041262081651,0.88405216,0.7946268,0.36929584,0.6759457,0.66204304,0.0342,0.0289,0.4696,0.2163,0.0908
22.152325,8.45,10.746015968861132,92.40072432543573,0.8761566,0.86583436,0.42544273,0.71754354,0.6954802,0.0419,0.0348,0.5272,0.2125,0.0867
59.63513,14.61,10.74518425229923,92.40133830483902,0.86699706,0.7728562,0.38735417,0.6928839,0.63980895,0.0383,0.0322,0.452,0.1996,0.082
50.516884,12.15,10.744767118245624,92.40164686695299,0.8448946,0.7563933,0.40897018,0.68146217,0.62642866,0.0418,0.0379,0.4508,0.1891,0.0854
43.29095,9.75,10.744350057897437,92.40195531837036,0.8329854,0.7237439,0.36166254,0.6800613,0.61133814,0.0401,0.04,0.439,0.2058,0.0836
38.310184,9.57,10.743516348860913,92.40257165060997,0.77911943,0.6005429,0.24682651,0.574705,0.5176044,0.0437,0.0439,0.3536,0.2136,0.0955
90.968155,20.34,10.743100267066431,92.40287882456954,0.8464538,0.6729055,0.32842368,0.6501851,0.5722838,0.037,0.0315,0.3788,0.1915,0.0803
72.67287,14.28,10.742683444246799,92.40318691515928,0.87411386,0.75674164,0.3889508,0.6962862,0.63215953,0.0357,0.0293,0.4362,0.1919,0.0781
17.748941,6.46,10.741847108792767,92.40380644446314,0.8583403,0.7473361,0.38281617,0.6868937,0.6287351,0.0368,0.0338,0.4434,0.1979,0.0823
62.006207,14.46,10.741432363280783,92.40411191510212,0.8689921,0.7804531,0.38816085,0.69100916,0.64721584,0.0376,0.0323,0.4608,0.2031,0.0842
46.836155,12.26,10.741013441210248,92.40442263093847,0.8648589,0.737708,0.35043547,0.66757923,0.6197117,0.0362,0.0309,0.4264,0.2051,0.085
85.437836,15.66,10.740599388916483,92.40472728908331,0.84751165,0.6635826,0.2873249,0.60170037,0.5711532,0.0348,0.0311,0.3768,0.2086,0.0937
19.555395,6.84,10.739345912765653,92.40565550189132,0.8850765,0.7817863,0.41636896,0.71783763,0.6528766,0.0338,0.0278,0.456,0.1879,0.0749
24.277334,8.41,10.738929511120736,92.4059631500153,0.87583965,0.77710754,0.39890707,0.7076154,0.6511147,0.0346,0.0305,0.4608,0.198,0.0789
23.645298,8.89,10.738096354395788,92.40657894982284,0.862969,0.78667563,0.40510616,0.70766354,0.6409532,0.0418,0.0336,0.4568,0.1934,0.0782
68.728134,16.26,10.736013365166514,92.4081190693787,0.86292547,0.7119275,0.4042996,0.7219388,0.6020539,0.0355,0.0298,0.405,0.1718,0.0654
111.48822,21.12,10.73559804566151,92.40842560173425,0.87691575,0.7170677,0.40884957,0.7274306,0.6036684,0.0344,0.0261,0.398,0.167,0.0628
31.888533,10.02,10.735179620417703,92.40873607009944,0.8777032,0.84227854,0.44442847,0.7359531,0.6813971,0.0404,0.0328,0.5036,0.1937,0.0766
61.03893,12.3,10.733515828300831,92.40996602571857,0.8699589,0.9105789,0.42839184,0.72382396,0.7158013,0.0472,0.0395,0.568,0.2273,0.091
22.97053,8.22,10.732681110125762,92.41058485048015,0.84466016,0.8090997,0.38511145,0.7063903,0.65527236,0.0461,0.0416,0.494,0.2193,0.085
41.0934,13.42,10.732264679872353,92.41089316541404,0.8377698,0.7408162,0.3838384,0.7071651,0.61360145,0.0429,0.0387,0.4384,0.1952,0.0752
45.253475,12.82,10.731848249154716,92.41120151882714,0.82255,0.7257344,0.33353892,0.62648106,0.6007696,0.0454,0.0421,0.4324,0.2161,0.0993
62.24627,15.81,10.73143351734485,92.41150777719407,0.8517325,0.79419947,0.37873104,0.68660545,0.63649136,0.0466,0.0368,0.4596,0.2071,0.0854
27.360466,8.93,10.731015626271276,92.41181802441758,0.8250716,0.72993416,0.2941728,0.5967617,0.58889824,0.0493,0.0397,0.4142,0.2259,0.1046
82.86751,17.19,10.73059924340554,92.41212640658215,0.8343559,0.7287202,0.3200883,0.6215379,0.5972397,0.0452,0.0378,0.4186,0.2156,0.0977
371.11316,37.16,10.729763106965196,92.41274745315246,0.84705395,0.7877351,0.40028515,0.687667,0.6213979,0.05,0.0366,0.442,0.1893,0.0818
290.72592,33.23,10.729343348795448,92.41306011401944,0.86812145,0.735915,0.3274903,0.6350425,0.5957032,0.0423,0.0278,0.3938,0.1995,0.0879
115.46226,23.25,10.728926993890603,92.41336851767474,0.8579176,0.6483341,0.26677758,0.5839112,0.5462707,0.0373,0.0262,0.3426,0.1983,0.09
154.59944,24.67,10.72851440744713,92.41367220260871,0.8848539,0.7817819,0.32958448,0.6344086,0.6298865,0.0405,0.026,0.4256,0.2146,0.0952
199.05106,30.69,10.728098375105729,92.41398020406908,0.86884505,0.7426588,0.34027666,0.6551447,0.61055595,0.0395,0.0289,0.4118,0.2027,0.0858
208.75359,30.51,10.727680070990907,92.41429104705001,0.86931825,0.7429288,0.37873232,0.67714524,0.5971379,0.0433,0.0276,0.3948,0.1779,0.076
65.0546,17.61,10.72726475910194,92.41459813053764,0.87194127,0.8082259,0.36668155,0.65913606,0.64761716,0.0433,0.0314,0.459,0.2127,0.0943
249.61118,31.55,10.72684642231121,92.41490899022357,0.8663507,0.71476054,0.39645386,0.6999784,0.5947939,0.0379,0.0282,0.3938,0.1702,0.0695
78.66864,18.13,10.726433257325583,92.41521335004053,0.82723004,0.6886848,0.36921725,0.6636033,0.5708423,0.0441,0.0368,0.3892,0.1793,0.0787
354.33228,42.73,10.726016020801644,92.41552278925711,0.8648724,0.6314217,0.32457188,0.6396352,0.54015404,0.0341,0.0241,0.3326,0.1696,0.0731
165.48781,25.16,10.725598856386242,92.41583211007425,0.8647285,0.78569853,0.40151745,0.6786623,0.6454838,0.04,0.0335,0.4618,0.1972,0.0884
54.857162,15.14,10.725181001375292,92.41614226519802,0.8570661,0.6433008,0.3226177,0.6352022,0.5486127,0.0354,0.0266,0.3456,0.177,0.0771
386.80463,39.97,10.724762987677208,92.41645258214035,0.8445366,0.6210333,0.35007086,0.65172166,0.5315728,0.0364,0.0281,0.3334,0.1605,0.0703
111.43119,22.32,10.724348134508757,92.41675889805192,0.8732831,0.7479224,0.39722407,0.6851335,0.62150514,0.0369,0.0286,0.4228,0.1824,0.079
177.24419,28.82,10.723930885875616,92.4170681709545,0.8587584,0.68073153,0.38346425,0.6740607,0.57083195,0.0378,0.0281,0.3698,0.1648,0.072
189.70087,28.11,10.723517365860971,92.41737272242254,0.85120344,0.6274952,0.30631152,0.63084334,0.5392791,0.0349,0.0272,0.3384,0.1797,0.0766
159.35939,31.48,10.723097713422916,92.41768491111849,0.86425334,0.600503,0.34816754,0.64887935,0.516837,0.0335,0.0225,0.309,0.1494,0.0658
193.8719,32.64,10.722679849602043,92.41799481462488,0.8632594,0.73669505,0.35242435,0.6567671,0.61055917,0.0389,0.0305,0.4156,0.199,0.0861
188.05754,28.19,10.722260559533261,92.41830646322539,0.8607748,0.5942828,0.31479895,0.6377197,0.5137283,0.0332,0.023,0.3074,0.1602,0.068
107.714935,20.97,10.721842031744888,92.41861711803762,0.8629646,0.73417914,0.39107174,0.6910569,0.610712,0.0383,0.0306,0.416,0.1821,0.076
171.12257,27.21,10.721425468497882,92.41892527592617,0.87428564,0.7872106,0.43814594,0.71824133,0.6490908,0.0378,0.0308,0.4592,0.1794,0.0753
193.07391,26.69,10.721011463956717,92.4192301944315,0.8696429,0.7335719,0.39833057,0.6931473,0.61645573,0.0355,0.0292,0.4188,0.1802,0.0759
211.6333,37.01,10.720594207344224,92.4195391587158,0.8649518,0.71903163,0.4004829,0.6902581,0.6039127,0.0364,0.0294,0.406,0.1738,0.0744
155.86363,26.09,10.720176289680774,92.41984892493339,0.8782296,0.7388856,0.42662114,0.71557564,0.62041056,0.0344,0.0271,0.418,0.168,0.0693
153.48293,23.36,10.719346816717874,92.4204604156089,0.8665934,0.6408591,0.35891286,0.66994107,0.5479,0.0339,0.0243,0.34,0.1604,0.0672
135.16487,24.0,10.71893140911201,92.42076697435687,0.83064127,0.65821123,0.3514002,0.65559983,0.5603126,0.039,0.0346,0.374,0.1795,0.0778
134.7566,20.9,10.718513018737811,92.4210772554721,0.8676099,0.67028415,0.37015754,0.6811462,0.57501674,0.0328,0.0262,0.3696,0.1699,0.0701
160.40639,25.64,10.718099141676683,92.42138186917985,0.86200875,0.61444277,0.33556065,0.65828365,0.52655596,0.0343,0.0237,0.3198,0.1591,0.0659
199.7314,31.85,10.71768154763815,92.42169113216394,0.86471856,0.6453436,0.36097947,0.6571291,0.55128795,0.0342,0.025,0.3446,0.1618,0.0713
48.89045,12.56,10.716847687147505,92.4223079788179,0.8727232,0.7354836,0.3781234,0.65830344,0.6162273,0.0356,0.0283,0.4164,0.1879,0.0858
66.6217,13.68,10.716432236202616,92.42261454757944,0.88584375,0.7851768,0.40497392,0.69043213,0.65447074,0.034,0.0277,0.4576,0.1938,0.0838
27.56044,11.25,10.716014184554943,92.42292437794949,0.8583122,0.62879956,0.37740588,0.6643074,0.5339459,0.0361,0.0251,0.3292,0.1488,0.0664
104.2212,17.61,10.715597799004463,92.42323212661782,0.8653948,0.6590524,0.40603155,0.7141466,0.5583542,0.0354,0.0254,0.352,0.1487,0.0587
113.75882,21.27,10.715179498111121,92.42354228401052,0.8697318,0.76917285,0.48178136,0.75049824,0.631986,0.0393,0.0306,0.4392,0.1536,0.0626
54.404163,12.52,10.714763080946085,92.42385009277187,0.89061046,0.85596895,0.4056905,0.70104134,0.6909819,0.0385,0.0293,0.5064,0.2141,0.089
338.13394,45.46,10.713927622808553,92.42446904623336,0.86648244,0.74027455,0.3962459,0.6807629,0.604238,0.0411,0.029,0.4054,0.1753,0.077
141.333,23.18,10.713505249003047,92.42478437290401,0.8541914,0.6948844,0.35696906,0.66375446,0.58576703,0.0374,0.0307,0.3904,0.185,0.0789
87.23208,18.76,10.71308869818411,92.42509242493672,0.8597786,0.7178342,0.33909,0.657554,0.5989717,0.0383,0.0304,0.4032,0.199,0.0833
171.73271,26.32,10.71267096087833,92.42540198588958,0.8201634,0.7250682,0.35565698,0.6541477,0.5761378,0.0524,0.0396,0.4008,0.1905,0.0838
116.30196,22.24,10.712252816439625,92.42571207984662,0.848848,0.75911814,0.33001825,0.61513686,0.5916488,0.0513,0.0328,0.4012,0.2021,0.0956
181.15059,41.09,10.711835421025407,92.42602125904185,0.85873604,0.7512806,0.40203294,0.66009545,0.5958727,0.047,0.0304,0.4,0.1706,0.0819
259.26288,32.82,10.711000721639149,92.42663957382072,0.86583906,0.7127697,0.36691153,0.6765337,0.5920666,0.0383,0.0281,0.3908,0.181,0.0754
173.98157,28.9,10.710585669388466,92.42694588952453,0.8389636,0.65086305,0.3745965,0.67321473,0.5543806,0.0378,0.0317,0.362,0.1647,0.0707
203.41217,28.41,10.710163799126391,92.42726077330008,0.8392283,0.6281841,0.35144714,0.66926074,0.5380211,0.0369,0.03,0.3432,0.1647,0.068
174.26596,29.91,10.70975171275699,92.42756342234587,0.8740509,0.7432304,0.3984336,0.69947344,0.6194345,0.0363,0.0282,0.4196,0.1805,0.0742
191.0908,31.33,10.709334146942712,92.42787296399891,0.86401504,0.6432058,0.3860911,0.6753623,0.5529756,0.0332,0.0253,0.3468,0.1536,0.0672
140.47609,25.83,10.7089146205546,92.42818498830582,0.8741648,0.63475376,0.37080026,0.6605821,0.5481844,0.0314,0.0226,0.3366,0.1545,0.0688
73.36718,15.47,10.708495603130393,92.42849640161552,0.8844621,0.6398221,0.35724533,0.66089785,0.5475687,0.0318,0.0203,0.3311,0.1568,0.0676
132.03668,23.55,10.708084099240688,92.42879842743397,0.8792012,0.70737153,0.3582116,0.6434505,0.59466285,0.0345,0.0248,0.3858,0.1823,0.0837
192.60626,37.09,10.707668385080765,92.42910575621421,0.8676422,0.55893576,0.24028268,0.5770851,0.48875988,0.0311,0.0199,0.2808,0.172,0.0753
71.949554,25.38,10.707252049271084,92.42941389196015,0.8803418,0.714994,0.33587784,0.62481534,0.5945574,0.0362,0.0245,0.385,0.1914,0.0889
