agbd,rh98,lat,lon,NDVI,EVI,NDMI,NBR,SAVI,B02_Blue,B04_Red,B08_NIR,B11_SWIR1,B12_SWIR2
51.061302,18.57,10.643406061982272,92.42360829275076,0.85295945,0.5539146,0.2511569,0.5789753,0.50024354,0.0271,0.0236,0.2974,0.178,0.0793
227.12202,27.86,10.643822068226937,92.42391627725905,0.85940826,0.6850943,0.3840733,0.68114704,0.5904065,0.0328,0.0297,0.3928,0.1748,0.0745
240.51527,31.72,10.644239344843713,92.42422515806767,0.8503401,0.5974667,0.3495969,0.6493179,0.52767354,0.0306,0.0264,0.3264,0.1573,0.0694
145.58546,23.82,10.645071429740039,92.42484115731006,0.83585566,0.5832182,0.27873504,0.6046808,0.5106686,0.0338,0.0282,0.3154,0.1779,0.0777
164.85727,28.53,10.645487399906438,92.42514910306659,0.82356536,0.5586615,0.2683652,0.5913692,0.48900437,0.0353,0.0289,0.2987,0.1723,0.0767
178.31674,24.53,10.645903472592797,92.4254571217386,0.8412336,0.58816487,0.30210015,0.6176618,0.5197601,0.0316,0.0278,0.3224,0.1728,0.0762
201.3777,30.56,10.64631899865023,92.42576475399748,0.86036855,0.6544658,0.32568893,0.6350365,0.561674,0.0338,0.0269,0.3584,0.1823,0.08
229.67593,40.11,10.646736027978054,92.4260734561845,0.84669167,0.65488607,0.31111506,0.62764084,0.5648529,0.0346,0.0307,0.3698,0.1943,0.0846
170.33969,28.23,10.647981472900117,92.42699558964856,0.81359416,0.6037908,0.33586195,0.6245387,0.5335434,0.0348,0.0362,0.3522,0.1751,0.0814
221.23758,44.6,10.648398837073236,92.42730455550814,0.7521557,0.5711239,0.30567282,0.6007202,0.5055194,0.0428,0.0503,0.3556,0.1891,0.0887
218.27774,30.26,10.648813175734684,92.42761138404046,0.8,0.48385778,0.2021661,0.51924723,0.4462312,0.0294,0.0296,0.2664,0.1768,0.0843
209.2569,28.65,10.6496425068167,92.42822554080274,0.78435516,0.46528155,0.22615013,0.5434319,0.42600152,0.0321,0.0306,0.2532,0.1598,0.0749
166.47307,26.4,10.650059730626461,92.42853445559088,0.8413994,0.5715983,0.27031377,0.5727092,0.5135231,0.0289,0.0272,0.3158,0.1814,0.0858
153.09102,35.61,10.650473862638046,92.42884119160107,0.8220955,0.5240536,0.24696708,0.54274994,0.4774482,0.029,0.0281,0.2878,0.1738,0.0853
265.1974,42.77,10.651726417034842,92.42976871798986,0.8372642,0.5659851,0.25848144,0.5638645,0.5076263,0.0297,0.0276,0.3116,0.1836,0.0869
192.42577,35.46,10.65214369524828,92.43007776397793,0.8334278,0.57517105,0.26802507,0.58085006,0.51735055,0.0295,0.0294,0.3236,0.1868,0.0858
314.21783,42.73,10.652556766546693,92.43038384662458,0.8693934,0.6972713,0.33532536,0.6399593,0.6031925,0.0306,0.0281,0.4022,0.2002,0.0883
206.96725,41.08,10.65297114181213,92.43069087899366,0.82838494,0.5131366,0.25145152,0.5777027,0.47222564,0.0268,0.0263,0.2802,0.1676,0.075
377.2785,38.23,10.653384368106757,92.430997121329,0.83543074,0.6620891,0.40314522,0.67306423,0.567017,0.0373,0.034,0.3792,0.1613,0.0741
254.69402,39.7,10.653799772106936,92.43130493634638,0.8328103,0.5771056,0.3256294,0.61732125,0.5148148,0.031,0.0293,0.3212,0.1634,0.076
251.14302,33.25,10.655051753539357,92.43223265110096,0.73222435,0.53606504,0.2804443,0.56243944,0.46906158,0.0466,0.0499,0.3228,0.1814,0.0904
115.29528,28.38,10.655468735130437,92.43254170160992,0.81787515,0.5830261,0.28053847,0.58801866,0.510049,0.036,0.0324,0.3234,0.1817,0.0839
296.30133,40.56,10.655887936047163,92.43285235363871,0.79273504,0.45612887,0.20258006,0.5300912,0.42763838,0.0275,0.0291,0.2517,0.1669,0.0773
89.67991,27.9,10.65630163605413,92.43315912521085,0.77990997,0.5255607,0.23204647,0.5314757,0.4680863,0.0373,0.0367,0.2968,0.185,0.0908
99.36718,30.48,10.657137752410042,92.43377892220167,0.84482324,0.63591456,0.29246122,0.5875657,0.5577763,0.032,0.0305,0.3626,0.1985,0.0942
256.39746,46.92,10.657976438598453,92.43440062065608,0.73857784,0.49283263,0.21402913,0.4947971,0.440879,0.0411,0.0432,0.2873,0.186,0.0971
53.815216,20.48,10.658394143323946,92.43471033141218,0.7879715,0.4714181,0.20384352,0.50989956,0.43793282,0.0294,0.0312,0.2631,0.174,0.0854
260.96487,37.64,10.659229800943933,92.43532996962263,0.7883995,0.5778845,0.2736661,0.5648496,0.50481427,0.0399,0.0394,0.333,0.1899,0.0926
243.19731,41.75,10.65964325005399,92.43563669618172,0.7099402,0.48889053,0.23937005,0.5026253,0.451624,0.0398,0.0534,0.3148,0.1932,0.1042
138.34184,23.55,10.660056285295543,92.43594313769772,0.7383178,0.47629237,0.23760466,0.52822685,0.44168574,0.0351,0.0434,0.2883,0.1776,0.089
174.24156,26.66,10.660888898664382,92.43656068545552,0.72349155,0.48002174,0.21545137,0.49226475,0.44033754,0.0388,0.0472,0.2942,0.1899,0.1001
186.65811,26.92,10.661723059618163,92.43717934657408,0.7512238,0.5126543,0.2412245,0.5262233,0.46187896,0.0388,0.0432,0.3041,0.1859,0.0944
235.97481,36.06,10.662975695113655,92.43810832469323,0.70055455,0.4500831,0.1712285,0.45877376,0.4136551,0.0406,0.0486,0.276,0.1953,0.1024
210.86179,29.36,10.663393158647805,92.4384179182297,0.7392912,0.47429818,0.19855596,0.49470338,0.43644634,0.0362,0.0423,0.2822,0.1887,0.0954
274.9948,45.2,10.663814127213477,92.43872999373066,0.77868843,0.5313199,0.26162788,0.55635244,0.47409692,0.0372,0.0378,0.3038,0.1778,0.0866
165.65396,28.35,10.664230889091021,92.43903907365154,0.81326926,0.5496713,0.31076387,0.59114856,0.48775655,0.0342,0.0311,0.302,0.1588,0.0776
333.3791,39.58,10.665061788166858,92.4396553376758,0.8114423,0.58555585,0.2989214,0.58533144,0.51948863,0.0344,0.0351,0.3372,0.182,0.0882
204.34724,32.92,10.665894818267722,92.44027307563766,0.7829516,0.44923726,0.1660118,0.49779177,0.40812996,0.0334,0.0289,0.2374,0.1698,0.0796
304.71118,39.66,10.666310683194059,92.44058146612493,0.77704006,0.5583383,0.29307568,0.56912553,0.48908877,0.0407,0.0403,0.3212,0.1756,0.0882
267.6185,35.61,10.667145962839859,92.44120073473685,0.75247526,0.48690644,0.21675617,0.536625,0.4431487,0.0366,0.04,0.2832,0.1823,0.0854
282.25507,38.08,10.667563612706779,92.44151035982661,0.69523215,0.4444577,0.18751365,0.4839062,0.40766233,0.0414,0.0489,0.272,0.1861,0.0946
178.22255,35.24,10.668813439756821,92.44243695363511,0.83595115,0.50241244,0.2914314,0.58768487,0.45677054,0.0283,0.0235,0.263,0.1443,0.0683
100.574356,32.99,10.669226151168896,92.44274302922068,0.80519855,0.5561913,0.280389,0.5819775,0.49741206,0.0338,0.0341,0.316,0.1776,0.0835
117.47182,22.69,10.66964377656776,92.44305258431909,0.8130492,0.5868896,0.3082244,0.61021763,0.52307254,0.0334,0.0351,0.3404,0.18,0.0824
146.39822,36.62,10.670059194721162,92.4433605615992,0.71654624,0.42218986,0.11808204,0.42612174,0.3951562,0.0351,0.0412,0.2495,0.1968,0.1004
268.20206,33.74,10.670474562349087,92.44366849296944,0.75461316,0.46867457,0.1980548,0.4881933,0.43225366,0.034,0.0379,0.271,0.1814,0.0932
216.06535,31.83,10.670888092808056,92.44397510957883,0.78930306,0.56729054,0.29577464,0.5972993,0.5036773,0.037,0.039,0.3312,0.18,0.0835
186.07138,28.91,10.671304967696997,92.44428409158809,0.8210197,0.6017617,0.3195099,0.6158818,0.5352781,0.0327,0.0344,0.35,0.1805,0.0832
122.94047,20.18,10.671721045169942,92.44459249763092,0.803005,0.5610856,0.28444,0.57894737,0.5037235,0.0334,0.0354,0.324,0.1805,0.0864
268.5577,46.32,10.672138052906405,92.44490155481003,0.8141438,0.5545603,0.27526703,0.5780376,0.49620044,0.0327,0.0318,0.3104,0.1764,0.083
149.60818,25.99,10.672972097274904,92.44551966159952,0.82518995,0.57964385,0.2824719,0.59223306,0.5251036,0.0291,0.0322,0.3362,0.1881,0.0861
144.76347,39.7,10.673386820760419,92.44582706857499,0.8454333,0.6795934,0.36734337,0.65685445,0.5841424,0.0352,0.033,0.394,0.1823,0.0816
208.85196,30.14,10.673805023137573,92.44613693743437,0.833232,0.54450727,0.29048842,0.60426104,0.49565536,0.0278,0.0274,0.3012,0.1656,0.0743
299.12994,47.52,10.675885649918543,92.44767877623421,0.80062836,0.55754465,0.27818328,0.564268,0.49458882,0.0357,0.0349,0.3152,0.178,0.0878
213.89581,34.11,10.676301880962882,92.44798719527729,0.8298261,0.5691754,0.28150365,0.61594397,0.4929943,0.0363,0.0279,0.3,0.1682,0.0713
204.17847,28.23,10.676716518686183,92.44829447472205,0.832967,0.5996835,0.31132075,0.61510533,0.5263889,0.0336,0.0304,0.3336,0.1752,0.0795
229.36409,37.86,10.677132036506853,92.44860237022574,0.7329644,0.44252774,0.18748519,0.50586116,0.40280065,0.038,0.0386,0.2505,0.1714,0.0822
217.80498,37.45,10.677547257642159,92.44891004874418,0.7145454,0.47482884,0.18865545,0.4642857,0.42614454,0.0432,0.0471,0.2829,0.1931,0.1035
87.72099,26.14,10.677963073286602,92.44921814357744,0.8010222,0.5003192,0.23102003,0.5451622,0.44442347,0.0353,0.0292,0.2643,0.1651,0.0778
237.60956,40.03,10.678383872026455,92.44952977250715,0.7877238,0.5111821,0.22739245,0.5443247,0.4547244,0.0365,0.0332,0.2796,0.176,0.0825
98.562454,29.47,10.67879646944421,92.4498355706091,0.772175,0.527189,0.21948162,0.527625,0.45984083,0.0415,0.0375,0.2917,0.1867,0.0902
195.73784,31.31,10.679211059269083,92.45014277920292,0.799117,0.5835651,0.25820145,0.5639242,0.5037106,0.0405,0.0364,0.326,0.1922,0.0909
228.59752,42.95,10.679626562614857,92.45045063224714,0.79603136,0.6613503,0.32742155,0.6122618,0.55442464,0.0467,0.0442,0.3892,0.1972,0.0936
188.48116,35.65,10.680877923756388,92.45137761472895,0.7728655,0.55966866,0.25484058,0.55690366,0.48677343,0.0424,0.0411,0.3208,0.1905,0.0913
124.95825,21.12,10.681295459565995,92.45168689762582,0.82970667,0.67239124,0.29386187,0.5957096,0.570221,0.0398,0.036,0.3868,0.2111,0.098
273.18677,40.82,10.682129986753733,92.45230506925819,0.84385824,0.6313544,0.32643282,0.6240319,0.5427282,0.0357,0.0293,0.346,0.1757,0.0801
165.35573,31.68,10.68254959401588,92.45261581705384,0.8267379,0.6109465,0.2827638,0.5903166,0.5306636,0.0361,0.0324,0.3416,0.191,0.088
294.77356,38.65,10.68296325239341,92.4529223372392,0.84423673,0.6537148,0.35041234,0.6416382,0.5760929,0.031,0.0325,0.3848,0.1851,0.084
118.93243,23.25,10.683376290259178,92.45322841543944,0.83229995,0.55857176,0.25959,0.5823559,0.5041731,0.0292,0.0284,0.3103,0.1824,0.0819
137.06558,29.58,10.683791883407563,92.45353630807378,0.826442,0.61521506,0.3075096,0.610261,0.5446288,0.0328,0.034,0.3578,0.1895,0.0866
210.86922,35.28,10.6842094657216,92.45384561343188,0.8200063,0.5232512,0.2380546,0.5502137,0.47899622,0.0284,0.0287,0.2902,0.1786,0.0842
247.46513,36.1,10.684623562506623,92.4541524425097,0.82272875,0.52498686,0.248753,0.57022095,0.47781596,0.0291,0.028,0.2879,0.1732,0.0788
200.15579,27.93,10.685036646300272,92.45445855208737,0.83855206,0.5778595,0.30745658,0.61290324,0.51627165,0.0301,0.0281,0.32,0.1695,0.0768
182.22414,33.89,10.685449118449204,92.45476422728218,0.82109004,0.54616386,0.25880426,0.5584284,0.49641833,0.0293,0.0302,0.3074,0.181,0.0871
241.71082,40.41,10.686282034113631,92.45538124060629,0.83826876,0.59190154,0.3159397,0.62129587,0.51879704,0.0333,0.0284,0.3228,0.1678,0.0754
395.08032,56.55,10.68711997263106,92.4560018213721,0.8554095,0.6510948,0.33600292,0.6256922,0.56677085,0.0319,0.0286,0.367,0.1824,0.0845
369.4944,44.45,10.687540722573559,92.45631337613754,0.8545615,0.71362853,0.35961226,0.66752523,0.60987633,0.0347,0.033,0.4208,0.1982,0.0839
366.18106,45.35,10.688374172245119,92.45693076390863,0.8206116,0.6181515,0.3087013,0.6199406,0.5386908,0.0363,0.0349,0.3542,0.1871,0.0831
571.38824,53.4,10.688788388007408,92.45723767368655,0.81184673,0.62523955,0.3267724,0.62754303,0.54258156,0.0382,0.0378,0.364,0.1847,0.0833
340.52203,40.82,10.689612281656174,92.45784826539067,0.82632494,0.6399337,0.39094186,0.6784816,0.5523339,0.0372,0.0349,0.367,0.1607,0.0703
453.52182,47.52,10.690450071881044,92.45846872454683,0.78419363,0.5545931,0.27617857,0.5986412,0.4785265,0.0421,0.037,0.3059,0.1735,0.0768
351.29364,49.17,10.6917030647227,92.45939677659031,0.8295359,0.5888578,0.29484367,0.6142964,0.51706606,0.034,0.0303,0.3252,0.1771,0.0777
245.47615,30.37,10.692117911259185,92.45970412118284,0.8516653,0.60434544,0.2959843,0.6223639,0.53242743,0.0308,0.0265,0.3308,0.1797,0.077
195.16078,34.45,10.692531708846522,92.46001071819607,0.8454132,0.6145501,0.35214582,0.6582552,0.5425678,0.031,0.0289,0.345,0.1653,0.0711
296.31012,41.19,10.693362648755896,92.46062628147138,0.8524455,0.60780996,0.33359855,0.64354014,0.5368953,0.0302,0.0267,0.3352,0.1675,0.0727
254.44215,35.54,10.694189101328117,92.46123864578483,0.8380897,0.59418625,0.2759248,0.60284406,0.5118568,0.0362,0.0278,0.3156,0.1791,0.0782
302.14142,42.02,10.69460673749024,92.46154795710237,0.81447613,0.61036265,0.30944747,0.622051,0.52968174,0.0378,0.0355,0.3472,0.1831,0.0809
95.87169,31.76,10.6950187341206,92.461853258236,0.8647588,0.70949787,0.39502764,0.6836842,0.6022179,0.0346,0.0293,0.404,0.1752,0.0759
291.20795,36.89,10.695433426954645,92.46216047232132,0.8193979,0.6276109,0.35194033,0.64694923,0.53758293,0.0394,0.0351,0.3536,0.1695,0.0758
309.24033,49.21,10.69585225031979,92.46247061878938,0.8300146,0.6621208,0.37845254,0.651907,0.56229436,0.0395,0.035,0.3768,0.1699,0.0794
319.93274,45.2,10.69627123421562,92.4627808770015,0.8113712,0.50447077,0.2325899,0.5666763,0.4554443,0.0317,0.0282,0.2708,0.1686,0.0749
230.94774,30.63,10.696690377112088,92.46309124614334,0.85279465,0.6292878,0.29067078,0.62287927,0.53668445,0.036,0.0266,0.3348,0.184,0.0778
241.28818,41.27,10.697107086119127,92.4633998839335,0.8540146,0.68648547,0.322228,0.63414115,0.5779363,0.0377,0.03,0.381,0.1953,0.0853
182.98193,31.79,10.69752515329789,92.46370948518444,0.8673933,0.7275359,0.3546368,0.6431568,0.6093152,0.0365,0.0292,0.4112,0.1959,0.0893
249.8769,36.25,10.697942219842997,92.46401837403056,0.8307768,0.6653721,0.30788264,0.60834605,0.55706704,0.0418,0.0342,0.37,0.1958,0.0901
258.13913,33.37,10.69877100178177,92.46463234612224,0.85016924,0.6927652,0.29477423,0.61484915,0.5774787,0.0399,0.031,0.3828,0.2085,0.0913
216.82716,31.42,10.699183849056892,92.46493823409433,0.83262545,0.6499356,0.29909688,0.62264985,0.5553149,0.0381,0.0335,0.3668,0.1979,0.0853
272.1167,39.51,10.699600158702617,92.46524658205107,0.84140503,0.62107164,0.2581818,0.58570117,0.54156196,0.0336,0.0298,0.346,0.204,0.0904
244.74547,34.86,10.700016991905528,92.46555530190808,0.8458527,0.6722019,0.32026604,0.6307826,0.57065034,0.0374,0.0315,0.3772,0.1942,0.0854
216.97273,38.72,10.700849475189502,92.46617190142128,0.86788756,0.74012786,0.41760424,0.67409146,0.62287474,0.0354,0.0303,0.4284,0.176,0.0834
316.75897,49.06,10.701679362907916,92.46678665857252,0.84540284,0.62819946,0.28450066,0.5893484,0.5382181,0.0361,0.0285,0.3402,0.1895,0.0879
112.55678,21.08,10.702098052866866,92.46709670064497,0.85933954,0.68941104,0.3330924,0.61683476,0.57025766,0.04,0.0279,0.3688,0.1845,0.0874
161.00449,25.46,10.702927639587243,92.46771125049187,0.8360295,0.61710656,0.26196757,0.60229725,0.5289117,0.0372,0.0299,0.3348,0.1958,0.0831
300.2993,39.13,10.703344219866707,92.46801979763244,0.84134614,0.5866085,0.3046626,0.6241718,0.50432277,0.0362,0.0264,0.3064,0.1633,0.0709
279.7724,41.94,10.703755558988762,92.46832462199431,0.84715444,0.63717896,0.34146821,0.6467746,0.5395857,0.0378,0.0282,0.3408,0.1673,0.0731
318.46704,46.89,10.704170431208045,92.46863195930256,0.85179824,0.6841534,0.3838384,0.67804027,0.5789675,0.0371,0.0307,0.3836,0.1708,0.0736
126.987656,26.92,10.704999532632467,92.46924618406463,0.8375169,0.63533986,0.334902,0.6520262,0.53469276,0.04,0.0301,0.3404,0.1696,0.0717
267.1092,31.53,10.705416857810615,92.46955527192908,0.8564964,0.75881946,0.41897228,0.7091847,0.61845237,0.0428,0.0333,0.4308,0.1764,0.0733
176.99988,24.0,10.705829221813618,92.46986083605192,0.8630374,0.7456697,0.44117647,0.7265265,0.6223388,0.0376,0.0317,0.4312,0.1672,0.0683
299.01025,34.56,10.706249274111581,92.47017186583346,0.8425807,0.6562814,0.41807348,0.70487106,0.551831,0.0395,0.0305,0.357,0.1465,0.0618
326.31595,37.86,10.706667663017887,92.47048171486983,0.8575758,0.67770904,0.40703905,0.68676907,0.5685268,0.0379,0.0282,0.3678,0.155,0.0683
454.23926,45.84,10.707084257575534,92.47079028962652,0.816273,0.63224226,0.39151418,0.6739235,0.5295119,0.0435,0.035,0.346,0.1513,0.0674
232.01595,35.13,10.707501661958043,92.4710994405216,0.84600145,0.6718971,0.38432974,0.67400086,0.56704277,0.0384,0.0311,0.3728,0.1658,0.0726
186.5336,27.37,10.707919351635397,92.47140879444517,0.8421193,0.6325882,0.33540255,0.650048,0.5402884,0.037,0.0295,0.3442,0.1713,0.073
175.32764,25.73,10.708336278421433,92.47171760601215,0.82697195,0.6425465,0.37811896,0.6620371,0.5459126,0.0398,0.034,0.359,0.162,0.073
205.26347,28.31,10.708752965232595,92.4720262464517,0.8521717,0.6703565,0.31174672,0.62658936,0.56310844,0.0384,0.0291,0.3646,0.1913,0.0837
214.75641,29.21,10.70917022641927,92.47233529422371,0.8362333,0.6504518,0.31332356,0.6213284,0.55029184,0.0393,0.032,0.3588,0.1876,0.0838
235.067,28.87,10.709586698287062,92.47264377974096,0.8383146,0.6687774,0.31741574,0.6277658,0.5651839,0.0392,0.033,0.3752,0.1944,0.0858
232.16812,32.39,10.71000185650569,92.47295132994125,0.8396858,0.7094621,0.36346516,0.64852,0.58446777,0.0434,0.0347,0.3982,0.1859,0.0849
140.06987,26.25,10.71041883810482,92.47326017399051,0.84667045,0.6274624,0.2969149,0.60975605,0.5293912,0.0385,0.0274,0.33,0.1789,0.08
236.6621,30.63,10.710837348108594,92.47357010201982,0.825,0.5484765,0.27098218,0.5936188,0.4754926,0.0367,0.0273,0.2847,0.1633,0.0726
214.83629,30.78,10.71125275220255,92.47387781979072,0.7866006,0.5831017,0.2811388,0.5793322,0.4960589,0.0444,0.0387,0.324,0.1818,0.0863
197.58968,31.12,10.711670082770791,92.47418690369291,0.78540146,0.4665077,0.1745498,0.50987655,0.41705424,0.0357,0.0294,0.2446,0.1719,0.0794
283.45737,36.36,10.712086984052455,92.4744956790408,0.78473574,0.5616471,0.2646593,0.5743527,0.49090594,0.0401,0.0385,0.3192,0.1856,0.0863
275.79645,31.98,10.712501958388275,92.47480308098707,0.77040976,0.5079608,0.23769952,0.56181014,0.45071366,0.0388,0.0367,0.283,0.1743,0.0794
240.93718,38.08,10.712918406742393,92.47511152643001,0.7574316,0.52399945,0.28410077,0.5619551,0.45695838,0.0433,0.0408,0.2956,0.1648,0.0829
285.77982,36.47,10.713751464875001,92.47572851818194,0.7780268,0.5514282,0.26475278,0.5473171,0.48599437,0.0395,0.0396,0.3172,0.1844,0.0928
256.04498,31.53,10.714167648175922,92.47603676060592,0.7763739,0.502823,0.22260869,0.5257732,0.45150623,0.0362,0.0354,0.2812,0.1788,0.0874
235.30258,33.52,10.714584663112486,92.47634558857946,0.7393833,0.5190721,0.26053962,0.56299007,0.4518843,0.0458,0.0448,0.299,0.1754,0.0836
164.77629,26.66,10.714999848114592,92.47665310998336,0.7946237,0.58931416,0.32750046,0.62038827,0.5084863,0.0412,0.0382,0.3338,0.1691,0.0782
83.28945,25.76,10.715829716806613,92.47726778044752,0.7786982,0.5368142,0.23856612,0.5607476,0.4711217,0.0399,0.0374,0.3006,0.1848,0.0846
184.82918,28.8,10.71624754462081,92.47757716403349,0.7910357,0.53297424,0.280641,0.5855228,0.4719345,0.037,0.0345,0.2957,0.1661,0.0773
320.1631,43.33,10.716664700508112,92.47788606317988,0.7719607,0.58718795,0.34685287,0.62025315,0.5127048,0.0424,0.0453,0.352,0.1707,0.0825
404.9563,39.84,10.717081179300498,92.47819447415776,0.7965555,0.5750476,0.30979005,0.598659,0.509408,0.0365,0.0378,0.3338,0.1759,0.0838
223.58,31.31,10.717496893512392,92.47850233446198,0.8163684,0.5579838,0.27933884,0.59546506,0.49643236,0.0334,0.0313,0.3096,0.1744,0.0785
215.65019,29.25,10.717913264133598,92.47881065394566,0.8582071,0.69455785,0.35127577,0.65213674,0.58470684,0.0371,0.0295,0.3866,0.1856,0.0814
209.9923,27.11,10.718329782807324,92.47911907122685,0.85363275,0.6580448,0.30336243,0.6233225,0.551679,0.0386,0.0277,0.3508,0.1875,0.0814
278.34076,36.06,10.71874584291593,92.47942715478095,0.8416005,0.6087698,0.30106485,0.6149964,0.53260493,0.0331,0.0289,0.336,0.1805,0.0801
447.91473,47.52,10.719163677771922,92.4797364919807,0.8526315,0.591121,0.35269,0.67265046,0.5194774,0.0313,0.0252,0.3168,0.1516,0.062
444.58737,45.35,10.719578825371755,92.48004391093652,0.85964054,0.68298316,0.3575409,0.6671082,0.5779164,0.0361,0.0285,0.3776,0.1787,0.0754
286.4731,36.17,10.719995563450011,92.48035245215186,0.8531287,0.7000581,0.3670092,0.6658883,0.5868435,0.0385,0.0311,0.3924,0.1817,0.0787
208.51193,42.2,10.720412844393646,92.48066137080731,0.8284437,0.6081303,0.26332045,0.5918268,0.51841706,0.039,0.0307,0.3272,0.1908,0.0839
211.01053,32.73,10.720829691204473,92.4809699721852,0.83452004,0.66566133,0.32552776,0.61941916,0.56194204,0.0399,0.0337,0.3736,0.1901,0.0878
233.86838,31.42,10.721663278294493,92.48158707243708,0.79471236,0.53530276,0.2573546,0.5607249,0.4665247,0.0391,0.033,0.2885,0.1704,0.0812
164.72194,25.09,10.722079720537453,92.48189535902003,0.77626735,0.5539164,0.24716644,0.5660425,0.4819482,0.0418,0.0395,0.3136,0.1893,0.0869
339.95465,35.65,10.722912750041182,92.4825120065894,0.76032114,0.5363861,0.26964435,0.5659271,0.46866167,0.0429,0.0418,0.307,0.1766,0.0851
117.36798,26.25,10.723745748316729,92.48312859231983,0.79684246,0.55442715,0.30112168,0.5886226,0.4801364,0.04,0.0341,0.3016,0.162,0.0781
260.9237,32.84,10.724163871695097,92.483438024403,0.7858017,0.5492813,0.2534364,0.5570971,0.46589258,0.0444,0.035,0.2918,0.1738,0.083
379.8129,45.24,10.7249954944091,92.48405356974558,0.78412485,0.5162461,0.19723645,0.5128133,0.44207963,0.0427,0.0325,0.2686,0.1801,0.0865
451.05664,49.06,10.725412417429402,92.48436211704372,0.82016605,0.68145084,0.38960332,0.6602467,0.5627238,0.0457,0.0379,0.3836,0.1685,0.0785
240.17084,29.58,10.725829169253313,92.48467053494649,0.8420237,0.6667211,0.33283526,0.6374484,0.551386,0.0423,0.0306,0.3568,0.1786,0.079
339.6564,44.71,10.726245534824086,92.48497867336303,0.82354516,0.6335094,0.30794382,0.61137444,0.52772367,0.0434,0.0329,0.34,0.1799,0.082
301.08118,36.25,10.727079625599382,92.48559591278503,0.7914043,0.58283937,0.26185885,0.5738335,0.5011557,0.0421,0.0381,0.3272,0.1914,0.0886
152.78273,32.8,10.727495792366152,92.48590390925087,0.8387607,0.546875,0.2999553,0.60974264,0.48750457,0.0308,0.0255,0.2908,0.1566,0.0705
337.84174,40.07,10.72832879783788,92.48652040206039,0.8557692,0.6847471,0.34988636,0.6436023,0.5829695,0.0355,0.03,0.386,0.1859,0.0837
159.17355,29.73,10.72874534737479,92.48682869848643,0.8402699,0.59898967,0.2902208,0.6066781,0.52384293,0.0334,0.0284,0.3272,0.18,0.0801
201.47018,29.21,10.729163126437106,92.48713788390596,0.83309436,0.58606356,0.30475605,0.6219234,0.51343226,0.034,0.0291,0.3196,0.1703,0.0745
167.68805,26.74,10.72957884857483,92.48744562489655,0.83833575,0.5746587,0.26970443,0.5935085,0.5058577,0.0327,0.0272,0.3093,0.1779,0.0789
269.2681,35.76,10.72999610767853,92.48775447911027,0.8223851,0.5927897,0.3103588,0.61317694,0.511934,0.0376,0.0315,0.3232,0.1701,0.0775
204.00917,32.92,10.730412504457215,92.48806274376454,0.8047862,0.5916656,0.27628824,0.58939147,0.51491,0.0385,0.0363,0.3356,0.1903,0.0867
354.93808,52.05,10.730832013166136,92.48837324695424,0.80509,0.52715003,0.22959833,0.55383384,0.47324255,0.0332,0.0314,0.2908,0.1822,0.0835
157.74623,34.71,10.73124607088104,92.48867990431766,0.81091726,0.5821517,0.30786422,0.58835137,0.5053776,0.0381,0.0336,0.3218,0.1703,0.0834
230.8101,35.54,10.73166343668354,92.48898894530777,0.7953321,0.53927934,0.22324158,0.54043645,0.4779429,0.0364,0.0342,0.3,0.1905,0.0895
278.12585,33.37,10.732081155212368,92.48929827200882,0.76698434,0.5007828,0.21291412,0.53035146,0.45347148,0.0359,0.0379,0.2874,0.1865,0.0882
314.3558,43.67,10.732495679769938,92.48960536585294,0.7847404,0.5382228,0.23907351,0.55628633,0.48034808,0.0365,0.0371,0.3076,0.1889,0.0877
327.77814,42.92,10.732912770147697,92.48991432429476,0.72316206,0.47995263,0.21888597,0.5268465,0.42740273,0.0434,0.045,0.2801,0.1795,0.0868
241.62578,33.48,10.734582059261594,92.49115128078185,0.82935154,0.60661346,0.30121383,0.6025759,0.53791577,0.0322,0.0325,0.3484,0.1871,0.0864
253.54349,36.36,10.734997798792813,92.49145952478092,0.79638845,0.580238,0.31696084,0.6014932,0.5174584,0.0354,0.0389,0.3432,0.178,0.0854
317.2438,43.78,10.73541768191839,92.49177077137796,0.8632563,0.66903025,0.34517044,0.64409727,0.5807412,0.0312,0.0278,0.3788,0.1844,0.082
90.36462,18.53,10.73583462707699,92.49207998331255,0.8567874,0.62786174,0.33253965,0.6277267,0.53945684,0.0343,0.0259,0.3358,0.1682,0.0768
259.7515,37.86,10.736252926559608,92.49239020780487,0.8009654,0.45246688,0.20347396,0.53870565,0.42057714,0.0282,0.0268,0.2425,0.1605,0.0727
151.71648,29.77,10.736667959247495,92.49269815513303,0.8019684,0.5358496,0.2486051,0.56894314,0.4828804,0.0329,0.0332,0.3021,0.1818,0.083
270.42807,41.19,10.737084087842033,92.49300692265469,0.80487806,0.6096528,0.33033708,0.6193298,0.53178155,0.0382,0.0384,0.3552,0.1788,0.0835
65.94547,22.73,10.737499801993048,92.4933154322628,0.82753074,0.6052178,0.26487488,0.56048477,0.53068465,0.0344,0.0322,0.3412,0.1983,0.0961
93.80863,20.48,10.737916704724155,92.49362481940392,0.7985147,0.50657547,0.20432432,0.5382491,0.45813262,0.0327,0.0312,0.2785,0.184,0.0836
228.07816,33.93,10.738333697477147,92.49393429863905,0.83056575,0.58911604,0.3118193,0.6142964,0.5175378,0.0338,0.0301,0.3252,0.1706,0.0777
